id_restaurant,label,food_type,review
886,the square bar & restaurant,bar,2
887,empire tap room,bar,3.1
888,los gatos bar & grill,bar,2.7
889,horse shoe club,bar,2
890,roster t. feathers,bar,2
891,"island food & grog, the",bar,3.3
892,paddy's irish bar,bar,2
893,coach's corner,bar,2
894,gulf coast grill & bar,bar,2
895,triple rock brewery,bar,2
896,moose's,bar,3.2
897,akasaka cocktail,bar,2.7
898,the hopyard,bar,3.3
899,ivys restaurant & bar,bar,2
900,annabelle's bar & bistro,bar,2.7
901,clement street bar and grill,bar,2
902,harbor fifteen,bar,2
903,mudville grill,bar,2.3
904,big horn,bar,2.3
905,pete's brass rail and car wash,bar,2.3
906,burlingame station,bar,2.4
907,infusion,bar,2.3
908,mars cafe,bar,2
909,max's,bar,2
910,thirsty bear brewing co,bar,2.3
911,hydro bar & grill,bar,2
912,"bear republic brewing co., inc.",bar,2
913,maui rock bar & grill,bar,1.8
914,the surfwood,bar,2
915,susie,bar,2
916,cole's bar b,barbeque,2
917,carmen & family bar b que,barbeque,2.3
918,mama's barbeque,barbeque,2
919,thai barbeque,barbeque,1.8
920,down home texas barbeque,barbeque,2
921,andy's bar-b-q,barbeque,2.4
922,tony romas,barbeque,3
923,goldie's oakwood bar b-q,barbeque,2
924,piggys pizza & ribs,barbeque,3
925,tony roma,barbeque,2
926,blue pacific,barbeque,2
927,emil villa barbeque pit,barbeque,2.5
928,everett & jones,barbeque,2.7
929,han yang bbq,barbeque,2
930,hickory pit,barbeque,2
931,california barbeque,barbeque,2
932,little lous bbq,barbeque,2
933,down home texas bbq,barbeque,2
934,rib crib,barbeque,2
935,rib cage restaurant,barbeque,2
936,big daddy's smoke house,barbeque,2
937,everett & jones,barbeque,3
938,flint's barbeque,barbeque,3.7
939,happy bar b q,barbeque,2
940,the drivers soul foods & bbq,barbeque,2
941,walts hickory,barbeque,2
942,wess & virginia's bbq,barbeque,2
943,h double h bar-b-que,barbeque,2
944,the back forty corporation,barbeque,3.7
945,pearl's bar-b-que pit,barbeque,2.7
946,tommy's bar b que,barbeque,2
947,big nate's barbeque,barbeque,1.7
948,collier's bar-b-que,barbeque,2
949,flintroy's bar-b-q,barbeque,2
950,tony roma's,barbeque,2
951,family bar b,barbeque,2
952,flo's bar b que,barbeque,2
953,gilberto's bar,barbeque,2
954,goldie's oakwood bar b-q,barbeque,2
955,kim tuong bbq restaurant,barbeque,2
956,kiu kee b b q  dim sum & chine,barbeque,2
957,mr barbeque,barbeque,2
958,nigel's bar b q restaurant,barbeque,2
959,quincy's bar b,barbeque,2
960,sam's bbq,barbeque,3.3
961,scott bar b que,barbeque,2
962,tess's b bq diner,barbeque,2
963,the bbq boys,barbeque,2
964,old south bar b que,barbeque,3.6
965,tony roma's of norcal,barbeque,2
966,miramar cafe bbq express,barbeque,2
967,mr d's & sons bbq & catering,barbeque,3
968,t&j's southern style bbq,barbeque,2
969,porky's bar-b-que,barbeque,2.8
970,"emil villa's, the original hick'ry pit",barbeque,2.5
971,back forty texas bbq,barbeque,2
972,three cook's barbeque,barbeque,2.7
973,bbq al gaucho,barbeque,2
974,john's catering & traveling barbeque,barbeque,2
975,pack jack bar-b-que inn,barbeque,2.3
976,ds bar b q,barbeque,2
977,lees barbque,barbeque,2
978,king charcoal barbeque,barbeque,2
979,smile bbq,barbeque,2
980,young's barbeque,barbeque,2
981,hung won bbq,barbeque,2
982,new tung kee,barbeque,2
983,de angelos,barbeque,2
984,clay's barbeque,barbeque,2.3
985,barley & hopps,barbeque,3
986,emil villa's california bbq,barbeque,1.8
987,willy's,barbeque,3
988,willy's smokehouse & bbq,barbeque,2.6
989,"michael k's, the original hick'ry pit",barbeque,2
990,heavenly hot restaurant,barbeque,2.3
991,porter street barbeque,barbeque,2.3
992,rib-o-licious,barbeque,2
993,flints bar-b-q take-out,barbeque,2
994,the central texan barbeque,barbeque,3
995,redneck earl's,barbeque,2.3
996,austin's,barbeque,2.5
997,austin's,barbeque,2
998,le chalet basque,basque,2.7
999,bistro alexis,belgian,3
1000,mixx-an american bistro,bistro,2.8
1001,solano cellars,bistro,2.3
1002,s.f. gourmet,bistro,2.7
1003,annabelle's bar & bistro,bistro,2.7
1004,carta,bistro,3
1005,balzac bistro,bistro,3
1006,kincaids bayhouse,bistro,3.4
1007,the flying boar,bistro,2
1008,bistro don giovanni,bistro,2.7
1009,plouf,bistro,3
1010,nino's,brazilian,2.6
1011,brazilian fruit basket,brazilian,2
1012,eunice's restaurante,brazilian,2
1013,bahia brazilian restaurant,brazilian,2.3
1014,385 colusa,brazilian,2.3
1015,golden grain bakery,bread,2
1016,chez croissant,bread,2
1017,chez croissant,bread,2
1018,el rico pan bakery,bread,2
1019,le cake bakery,bread,2
1020,lucky 7 bakery department,bread,2
1021,queen bakery,bread,2
1022,wilson's jewel bakery,bread,2
1023,el kiosko,bread,2
1024,the masters bread,bread,2.7
1025,crestview creamery & bakery,bread,2
1026,la manzana bakery,bread,2
1027,plaza diner & bakery,bread,2
1028,ole's waffle shop,breakfast,2.4
1029,miller's cafe,breakfast,2.3
1030,bakery cafe,breakfast,2
1031,buttercup bakery,breakfast,2.3
1032,buttercup restaurant,breakfast,2.4
1033,homemade cafe,breakfast,3.3
1034,intnl house of pancakes,breakfast,1.7
1035,country waffles,breakfast,3
1036,fatapple's,breakfast,2.8
1037,golden west pancakes,breakfast,2
1038,golden west pancakes,breakfast,2
1039,iron skillet,breakfast,2
1040,winks restaurant,breakfast,2
1041,ken's house of pancakes,breakfast,2.8
1042,millbrae pancake house,breakfast,2
1043,hobee's,breakfast,3
1044,ken's house of pancakes,breakfast,2.6
1045,cafe of the bay,breakfast,3
1046,kwik way,breakfast,3
1047,monclair eggshop,breakfast,2.8
1048,hobee's,breakfast,3.7
1049,hobee's stanford,breakfast,2.5
1050,country waffles,breakfast,2
1051,golden west pancakes,breakfast,2
1052,international house of pancake,breakfast,2
1053,intnl house of pancakes,breakfast,2
1054,international house of pancake,breakfast,2
1055,seal rock inn restaurant,breakfast,2.8
1056,breakfast express,breakfast,2
1057,holder's country inn,breakfast,2.3
1058,the original pancake house,breakfast,2.4
1059,golden west pancakes,breakfast,2
1060,ristorante avanti,breakfast,3.4
1061,hobee's restaurant,breakfast,2
1062,omelettes & more coffee shop,breakfast,2
1063,village pancake,breakfast,2
1064,buttercup kitchen family rest,breakfast,2
1065,country waffles,breakfast,2
1066,international pancake house,breakfast,2
1067,the breakfast break,breakfast,3
1068,golden west pancakes,breakfast,2
1069,bucks restaurant,breakfast,3
1070,international house of pancakes,breakfast,2
1071,just breakfast,breakfast,2.6
1072,albert's cafe,breakfast,2.3
1073,golden west pancake house,breakfast,2
1074,the breakfast club,breakfast,2
1075,od's,breakfast,2.3
1076,doidge's,breakfast,3.7
1077,country waffles,breakfast,2.3
1078,new taravel cafe,breakfast,2.8
1079,tyger's coffee shop,breakfast,2.4
1080,peggs western grill and bakery,breakfast,3.6
1081,international house of pancakes (ihop),breakfast,3.6
1082,gordon biersch brewery restaurant,brewery,2.7
1083,faultline brewing company,brewery,2.8
1084,20 tank brewing company,brewery,3
1085,the hopyard,brewery,3.3
1086,pete's brass rail and car wash,brewery,2.3
1087,burlingame station,brewery,2.4
1088,stoddard's brewhouse,brewery,3.5
1089,thirsty bear brewing co,brewery,2.3
1090,"bear republic brewing co., inc.",brewery,2
1091,rock bottom brewery,brewery,3
1092,faultline brewing company,brewery,2.7
1093,brittania arms - cupertino,british,2.5
1094,duke of edinburgh,british,3.2
1095,"bear republic brewing co., inc.",british,2
1096,toll house hotel,brunch,2.7
1097,cafe florian,brunch,2.7
1098,hop sing's buffet,buffet,2.2
1099,home town buffet,buffet,3
1100,maxi's (red lion inn),buffet,3
1101,hong kong express,buffet,2.3
1102,country harvest buffet,buffet,1.7
1103,bob's bulgarian beefsteak and bbq,bulgarian,2.4
1104,fentons,burgers,2
1105,martis place,burgers,2
1106,the burger orchard,burgers,2.3
1107,wonder burger,burgers,2
1108,al's big burger,burgers,3
1109,burger depot,burgers,1.7
1110,casper's hot dogs,burgers,2
1111,al's giant burger,burgers,2
1112,dairy queen #41,burgers,2
1113,happy burger,burgers,2
1114,hazel's drive-in,burgers,2.7
1115,hot dogs etc of antioch,burgers,2
1116,chubbys 168,burgers,2
1117,foster freeze,burgers,2
1118,nations giant hamburgers,burgers,2
1119,bongo burger,burgers,3.6
1120,bongo burger,burgers,3.6
1121,golden bear hamburger,burgers,2.8
1122,hot dog heaven,burgers,2
1123,rich's bulky burger,burgers,2
1124,the patti melt & bar b q plus,burgers,2
1125,top dog,burgers,3.5
1126,top dog,burgers,3
1127,twin castle drive-in,burgers,2
1128,quarter lb big burger,burgers,1.7
1129,val's burgers,burgers,3.8
1130,wendy's old fashion hamburgers,burgers,2
1131,best burgers,burgers,2.7
1132,dogs on the bun,burgers,2
1133,fatts,burgers,2
1134,fuddruckers restaurant,burgers,2
1135,goldies giant hamburgers,burgers,2
1136,hannah's hot dogs etc,burgers,2
1137,juniors ultimate burgers & dog,burgers,2
1138,maxi-burger,burgers,2
1139,nations giant hamburger,burgers,2
1140,red robin international inc,burgers,2
1141,wendy's old fashioned hamburge,burgers,2
1142,a & w root beer,burgers,2
1143,blazing burgers,burgers,2
1144,yes burger & malts,burgers,2
1145,casper's hot dogs,burgers,2.3
1146,red robin burger & spirits emp,burgers,2
1147,chubbys,burgers,2
1148,el patio chuckburger,burgers,2
1149,nation's,burgers,2
1150,nations giant hamburgers,burgers,2
1151,nations giant hamburgers,burgers,3.1
1152,nations giant hamburgers no,burgers,2.8
1153,wienerschnitzel,burgers,2
1154,bay burger,burgers,2
1155,doggie diner inc,burgers,2
1156,church's fried chicken,burgers,2
1157,dave's giant hamburger,burgers,2
1158,hamburger you's,burgers,2
1159,johannes hot dogs,burgers,2
1160,nations,burgers,2
1161,wendy's old fashion hamburgers,burgers,2
1162,wendys,burgers,2
1163,a & w felton,burgers,2
1164,bob's giant burgers,burgers,3.3
1165,burger hub,burgers,1.7
1166,chubby burger & freeze,burgers,2.3
1167,crazy bunz,burgers,2
1168,harris hotdogs,burgers,2
1169,kaspers hot dogs,burgers,2
1170,mikes hot dogs,burgers,2
1171,mission burger,burgers,2
1172,nation's,burgers,2.8
1173,niles burgers,burgers,2
1174,popeyes famous fried chicken/b,burgers,2
1175,reza hot dog,burgers,2
1176,reza hot dog,burgers,2
1177,reza hot dog,burgers,2
1178,wayne's burger house,burgers,2
1179,weinerschnitzel,burgers,2
1180,weinerschnitzel,burgers,2
1181,weinerschnitzel,burgers,2
1182,wendy's old fashn hamburgers,burgers,2
1183,western hotdog,burgers,2
1184,western super burger,burgers,2
1185,baha ranch burger,burgers,2
1186,best burgers,burgers,2.3
1187,aggie's hot dogs,burgers,2
1188,best burger,burgers,2
1189,burger road,burgers,2
1190,caesar's chicken,burgers,3
1191,casper's hot dogs,burgers,2.5
1192,casper's hot dogs,burgers,2.4
1193,cesare's chicken,burgers,2.3
1194,chubby jr burgers,burgers,2.7
1195,happy dogs,burgers,2
1196,jrs hot dogs,burgers,2
1197,kasper's hot dogs,burgers,2.3
1198,old fashioned burger,burgers,2
1199,quik bite fish & chips hamburg,burgers,2
1200,val's burgers,burgers,3.6
1201,wendy's old fashion hamburgers,burgers,2
1202,burgerama,burgers,2
1203,baha ranch burgers,burgers,2
1204,casper's hot dogs,burgers,2
1205,casper's hot dogs,burgers,2
1206,ben's burgers,burgers,3.3
1207,freddies franks & more,burgers,2
1208,john's char-burger,burgers,2.7
1209,wienerschnitzel,burgers,2.8
1210,yes burgers & malts valley fair,burgers,2
1211,classic burgers of los gatos,burgers,2.7
1212,happy hound,burgers,3.5
1213,1/4 lb big burger,burgers,2
1214,vicki's hot dogs,burgers,2
1215,wendys,burgers,2
1216,a & w root beer,burgers,1.7
1217,a & w root beer,burgers,2
1218,chili's hamburger grill & bar,burgers,2.3
1219,babe's burger & franks,burgers,2
1220,big d burgers,burgers,2
1221,nations giant hamburgers,burgers,2
1222,sandys happy hot dog,burgers,2
1223,wendy's old fashion hamburgers,burgers,2
1224,bill's place,burgers,2
1225,bob's giant burgers,burgers,2
1226,bob's giant burgers,burgers,2
1227,dairy queen orange julius,burgers,2
1228,giant hamburgers no,burgers,2
1229,kasper's hot dogs,burgers,3.8
1230,original hamburger stand,burgers,2
1231,red robin burger & spirits emp,burgers,2
1232,the great hot dog experience,burgers,2
1233,1/4 pound giant burger,burgers,2
1234,1/4 pound giant burger,burgers,2
1235,1/4 pound giant burgers,burgers,2.7
1236,1/4 pound giant burgers,burgers,2
1237,adams burger,burgers,2
1238,ahns quarter pound burger,burgers,1.7
1239,bill & joe's burgers,burgers,2
1240,casper's hot dogs,burgers,2
1241,chuck's quarter lb burger,burgers,2
1242,colonel mustard's,burgers,2
1243,crazy bunz,burgers,2
1244,fatz,burgers,2.3
1245,flippers gormet burgers,burgers,2.3
1246,glenn's hotdog,burgers,2
1247,grand burger,burgers,2
1248,hamburger dave,burgers,2
1249,happy dog,burgers,2
1250,hegenburgers,burgers,2
1251,j's hamburger & taco zamorano,burgers,2
1252,jimbo's burger house,burgers,2
1253,jims drive-in,burgers,2
1254,kirk fresh hot dogs,burgers,2
1255,kwik way,burgers,2
1256,kwik way,burgers,2
1257,mel's pancake & burger,burgers,2
1258,number one burgers,burgers,2
1259,pfc fast food,burgers,2
1260,pioneer chicken,burgers,2
1261,scooters chicago style hot dog,burgers,2
1262,sparky's giant burger,burgers,2
1263,star dogs,burgers,2
1264,the grand dog of oakland,burgers,2
1265,the original kasper's hot dogs,burgers,3
1266,top dog,burgers,2
1267,top dog,burgers,2.7
1268,wendy's old fashion hamburgers,burgers,2
1269,wendy's old fashioned hamburge,burgers,2
1270,wendy's old fashioned hamburge,burgers,2
1271,wendys old fashioned hamburger,burgers,2
1272,nation's giant hamburgers,burgers,2
1273,wendy's old fashioned hamburge,burgers,2
1274,blackie's hamburger fried chicken,burgers,2
1275,the hot dog station,burgers,2
1276,wendy's,burgers,2
1277,ben's burger's,burgers,2
1278,happy burger,burgers,2
1279,original hamburger stand,burgers,2
1280,speedee burger,burgers,2
1281,west coast super hot dog,burgers,2
1282,burger road,burgers,2
1283,casper's hot dogs,burgers,3
1284,giant chef burgers,burgers,3
1285,lisa's house of hot dogs no,burgers,2
1286,nations giant hamburger,burgers,3.5
1287,oscar's,burgers,2
1288,sac's tasty hot dogs,burgers,2
1289,stoina's fast food,burgers,2
1290,wendy's old fashioned hamburge,burgers,2
1291,bob's giant burgers,burgers,2
1292,rings super burgers,burgers,2.3
1293,wienerschnitzel,burgers,2.3
1294,a & w root beer,burgers,2
1295,city pub,burgers,3.2
1296,berns house of chicken and fis,burgers,2
1297,bobs bakery & fast food,burgers,2
1298,cafe annie,burgers,2.7
1299,casper's hot dogs,burgers,2
1300,giant hamburgers no,burgers,2
1301,great america hamburger,burgers,2.7
1302,popeye's famous fried,burgers,2
1303,tinker bells hot dogs,burgers,2
1304,wendy's old fashion hamburgers,burgers,2
1305,d's giant burgers,burgers,2
1306,flippy's burger villa,burgers,2
1307,red robin international,burgers,2.7
1308,wendy's,burgers,2
1309,bill's place,burgers,3.4
1310,hot n hunky,burgers,3.2
1311,johnny rockets,burgers,2.8
1312,slider's diner,burgers,2.3
1313,slider's diner,burgers,1.7
1314,what's your beef,burgers,2
1315,burger bar,burgers,2
1316,burger barn,burgers,2
1317,burger pit,burgers,2
1318,burger pit,burgers,2
1319,burger pit,burgers,2
1320,burger pit steak house,burgers,2
1321,california burger,burgers,2
1322,carls,burgers,2
1323,carls,burgers,2
1324,carls,burgers,2
1325,carls,burgers,2
1326,chilis hamburger grill & bar,burgers,2.6
1327,chuck e cheeses,burgers,2
1328,foxy burger bar,burgers,2
1329,george's burger,burgers,2
