"id_rest","street_num","street_name","city"
802,3008,"sonoma blvd","vallejo"
803,401,"york st","vallejo"
804,320,"tuolumne st","vallejo"
805,1113,"maple ave","vallejo"
806,1324,"interstate 80","vallejo"
807,1506,"marine world pky","vallejo"
808,125,"couch st","vallejo"
809,2414,"sacramento st","vallejo"
810,905,"lincoln rd e","vallejo"
811,1687,"marine world pky","vallejo"
812,1817,"capitol st","vallejo"
813,2065,"solano ave # a","vallejo"
814,472,"benicia rd","vallejo"
815,2068,"treat blvd # b","walnut creek"
816,1535,"olympic blvd","walnut creek"
817,1524,"civic dr","walnut creek"
818,1251,"arroyo way","walnut creek"
819,2033,"n main st ste 110","walnut creek"
820,2112,"n main st","walnut creek"
821,328,"walker st","watsonville"
822,2925,"woodside rd # b","woodside"
823,1,"just north of strawflower village","half moon bay"
824,2181,"shattuck ave.","berkeley"
825,171,"w a st","dixon"
826,100,"s 1st st","dixon"
827,100,"s 1st st","dixon"
828,630,"union ave","fairfield"
829,11829,"river rd","forestville"
830,42,"petaluma boulevard","petaluma"
831,10056,"main","petaluma"
832,23,"petaluma blvd n","petaluma"
833,5688,"lakeville hwy","petaluma"
834,6650,"bloomfield rd","petaluma"
835,122,"washington st","petaluma"
836,4851,"redwood dr","rohnert park"
837,10,"enterprise dr","rohnert park"
838,5000,"commerce blvd","rohnert park"
839,180,"bellam blvd","san rafael"
840,2700,"yulupa ave","santa rosa"
841,1529,"farmers ln","santa rosa"
842,4776,"sonoma hwy","santa rosa"
843,2700,"yulupa ave","santa rosa"
844,595,"highway 1","santa rosa"
845,19,"old courthouse sq","santa rosa"
846,5344,"sebastopol rd","santa rosa"
847,3330,"yulupa ave","santa rosa"
848,600,"administration dr","santa rosa"
849,248,"coddingtown cetner","santa rosa"
850,599,"bridgeway","sausalito"
851,124,"s main st","sebastopol"
852,6957,"sebastopol ave","sebastopol"
853,9005,"graton rd","sebastopol"
854,133,"e napa st","sonoma"
855,19315,"sonoma hwy","sonoma"
856,701,"main st","suisun city"
857,701,"cedar st","suisun city"
858,900,"fairgrounds dr","vallejo"
859,579,"castro st","san francisco"
860,101,"spear st","san francisco"
861,NA,"- 300 plymouth ave","san francisco"
862,5701,"geary blvd","san francisco"
863,101,"shannon st","san francisco"
864,800,"stanyan st","san francisco"
865,1153,"valencia st","san francisco"
866,10,"mason st","san francisco"
867,4314,"california st","san francisco"
868,256,"columbus ave","san francisco"
869,400,"van ness ave","san francisco"
870,630,"sansome st","san francisco"
871,900,"cole st","san francisco"
872,200,"paul ave","san francisco"
873,1568,"haight st","san francisco"
874,NA,"","san francisco"
875,1705,"yosemite ave","san francisco"
876,2050,"divisadero st","san francisco"
877,160,"spear st","san francisco"
878,256,"columbus ave","san francisco"
879,127,"7th","san francisco"
880,1509,"hyde st","san francisco"
881,400,"van ness ave","san francisco"
882,405,"mason st","san francisco"
883,925,"chenery st","san francisco"
884,211,"main st","san francisco"
885,655,"union st","san francisco"
886,400,"geary st","san francisco"
887,651,"emerson st","palo alto"
888,15,"1/2 n santa cruz ave","los gatos"
889,2655,"el camino real","santa clara"
890,157,"e el camino real","sunnyvale"
891,NA,"el camino real","palo alto"
892,31,"santa clara","san jose"
893,152,"san fernando","san jose"
894,736,"washington","oakland"
895,1920,"shattuck","berkeley"
896,1652,"stockton st.","san francisco"
897,1723,"sutter","san francisco"
898,3015,"hopyard rd","pleasanton"
899,398,"hayes st","san francisco"
900,68,"fourth st., (1/2 block from market st.)","san francisco"
901,708,"clement","san francisco"
902,15,"harbor st","san rafael"
903,6200,"center st.","clayton"
904,NA,"ramon blvd.","san ramon"
905,331,"hartz ave","danville"
906,333,"california ave","burlingame"
907,555,"2nd st","san francisco"
908,7,"st @ (798) brannan","san francisco"
909,1620,"saratoga avenue #390","san jose"
910,661,"howard st (at 3rd)","san francisco"
911,1403,"lincoln ave.","calistoga"
912,345,"healdsburg avenue","healdsburg"
913,5995,"mowry ave","newark"
914,NA,"","calistoga"
915,NA,"","calistoga"
916,8059,"aptos st","aptos"
917,3252,"adeline st","berkeley"
918,1686,"shattuck ave","berkeley"
919,1958,"shattuck ave","berkeley"
920,8335,"brentwood blvd ste c","brentwood"
921,700,"e campbell ave","campbell"
922,200,"sycamore valley rd w","danville"
923,1940,"university ave # c","east palo alto"
924,11299,"san pablo ave","el cerrito"
925,420,"executive ct n ste g","fairfield"
926,2904,"alameda ave","half moon bay"
927,2730,"cavanagh ct","hayward"
928,300,"a st","hayward"
929,22365,"mission blvd","hayward"
930,2730,"cavanagh ct","hayward"
931,NA,"","los altos"
932,15551,"flintridge dr","los gatos"
933,2250,"pacheco blvd","martinez"
934,209,"s. main st","milpitas"
935,5698,"thornton ave","newark"
936,326,"e 18th st","oakland"
937,2676,"fruitvale ave","oakland"
938,3114,"san pablo ave","oakland"
939,5299,"college ave # a","oakland"
940,10135,"pippin st","oakland"
941,10739,"macarthur blvd","oakland"
942,3415,"telegraph ave","oakland"
943,799,"san antonio ave","palo alto"
944,1941,"oak park blvd ste 40","pleasant hill"
945,4040,"pimlico dr","pleasanton"
946,574,"wellington dr","san carlos"
947,1665,"folsom","san francisco"
948,1516,"ocean avenue","san francisco"
949,1117,"fillmore","san francisco"
950,126,"ellis","san francisco"
951,491,"saratoga ave","san jose"
952,154,"post st","san jose"
953,1870,"alum rock ave","san jose"
954,21,"n 2nd st","san jose"
955,505,"e santa clara st","san jose"
956,1688,"berryessa rd","san jose"
957,1711,"branham ln ste a-9","san jose"
958,5230,"union ave","san jose"
959,2985,"cortina dr","san jose"
960,1110,"s bascom ave","san jose"
961,1685,"four oaks rd","san jose"
962,3309,"san felipe rd","san jose"
963,4999,"westdale dr","san jose"
964,16680,"e 14th st","san leandro"
965,420,"executive ct n ste g","suisun city"
966,101,"s murphy ave","sunnyvale"
967,1038,"e el camino real","sunnyvale"
968,1179,"w. el camino real","sunnyvale"
969,410,"west a st","hayward"
970,3064,"pacific ave.","livermore"
971,NA,"","benicia"
972,841,"petaluma blvd n","petaluma"
973,1380,"lincoln ave","san rafael"
974,NA,"","santa rosa"
975,3963,"gravenstein highway","sebastopol"
976,108,"sunset ave","suisun city"
977,310,"mini dr","vallejo"
978,3741,"geary blvd","san francisco"
979,2619,"mission st","san francisco"
980,NA,"","san francisco"
981,404,"s 2nd","san jose"
982,262,"s 2nd","san jose"
983,175,"s 2nd","san jose"
984,129,"first st","benicia"
985,201,"s. b st","san mateo"
986,NA,"bl.","fremont"
987,NA,"blvd, just north of thorton ave","newark"
988,NA,"blvd.","newark"
989,980,"east campell ave.","campbell"
990,4627,"geary blvd","san francisco"
991,500,"east cotati ave","cotati"
992,34751,"ardenwood blvd","newark"
993,NA,"blvd at 165th ave.","san leandro"
994,NA,"castroville","castroville"
995,2319,"south el camino","san mateo"
996,1616,"west el camino real","mountain view"
997,1616,"w. el camino real","mountain view"
998,405,"north san pedro rd","san rafael"
999,1345,"bush st","san francisco"
1000,NA,"","santa rosa"
1001,1580,"solano ave.","albany"
1002,2128,"chestnut st","san francisco"
1003,68,"fourth st., (1/2 block from market st.)","san francisco"
1004,1772,"market","san francisco"
1005,112,"capitola av","capitola"
1006,NA,"london square","oakland"
1007,4050,"byway east","napa"
1008,4110,"st. helena highway","napa"
1009,40,"belden lane","san francisco"
1010,1916,"martin luther kng jr way #b","berkeley"
1011,104,"7th","san francisco"
1012,3392,"24th","san francisco"
1013,41,"franklin st","san francisco"
1014,385,"colusa avenue (at colusa circle)","kensington"
1015,1197,"laurel st # b","san carlos"
1016,1090,"n 1st st","san jose"
1017,51,"e san carlos st","san jose"
1018,231,"willow st","san jose"
1019,105,"e santa clara st","san jose"
1020,3058,"marston way","san jose"
1021,2869,"senter rd","san jose"
1022,1285,"homestead rd","santa clara"
1023,NA,"","santa cruz"
1024,135,"n wolfe rd ste 20","sunnyvale"
1025,1416,"freedom blvd","watsonville"
1026,1262,"main st","watsonville"
1027,924,"e lake ave","watsonville"
1028,1507,"park st","alameda"
1029,7,"w 20th st","antioch"
1030,2787,"shattuck ave","berkeley"
1031,3201,"college avenue","berkeley"
1032,3201,"college ave","berkeley"
1033,2454,"sacramento st","berkeley"
1034,4619,"clayton rd","concord"
1035,7274,"san ramon rd","dublin"
1036,7525,"fairmount ave","el cerrito"
1037,11,"green valley rd","freedom"
1038,840,"pacheco pass hwy","gilroy"
1039,15662,"los gatos blvd","los gatos"
1040,3835,"alhambra ave","martinez"
1041,888,"el camino real","menlo park"
1042,1301,"el camino real","millbrae"
1043,2312,"central expy","mountain view"
1044,89,"w el camino real","mountain view"
1045,4011,"macarthur blvd","oakland"
1046,2150,"telegraph ave","oakland"
1047,6126,"medau pl","oakland"
1048,4224,"el camino real","palo alto"
1049,67,"town & country vlg","palo alto"
1050,2921,"harbor st # c","pittsburg"
1051,314,"el camino real","redwood city"
1052,491,"veterans blvd","redwood city"
1053,326,"s airport blvd","south san francisco"
1054,590,"el camino real","san bruno"
1055,545,"point lobos avenue","san francisco"
1056,4718,"meridian ave # 157","san jose"
1057,508,"el paseo de saratoga","san jose"
1058,1366,"saratoga sunnyvale rd","san jose"
1059,909,"ocean st","santa cruz"
1060,1711,"mission st","santa cruz"
1061,1078,"merrimac dr","sunnyvale"
1062,439,"molino ave","sunnyvale"
1063,NA,"","sunnyvale"
1064,3288,"sonoma blvd","vallejo"
1065,1049,"n regatta dr","vallejo"
1066,1400,"tennessee st","vallejo"
1067,301,"georgia st ste a7","vallejo"
1068,707,"freedom blvd","watsonville"
1069,3062,"woodside rd","woodside"
1070,6480,"redwood dr","rohnert park"
1071,3590,"homestead rd","santa clara"
1072,1541,"webster st.","alameda"
1073,2380,"cabrillo hwy s","half moon bay"
1074,1130,"fremont","seaside"
1075,28,"martin","gilroy"
1076,2217,"union st","san francisco"
1077,NA,"blvd. at mcfrugal's","watsonville"
1078,1054,"taravel st","san francisco"
1079,2798,"diamond st.","san francisco"
1080,3210,"pacheco blvd.","martinez"
1081,1401,"e. monte vista ave","vacaville"
1082,625,"emerson st","palo alto"
1083,1235,"oakmead parkway","sunnyvale"
1084,316,"11th st","san francisco"
1085,3015,"hopyard rd","pleasanton"
1086,331,"hartz ave","danville"
1087,333,"california ave","burlingame"
1088,NA,"","sunnyvale"
1089,661,"howard st (at 3rd)","san francisco"
1090,345,"healdsburg avenue","healdsburg"
1091,NA,"ave (pruneyard shopping center)","campbell"
1092,1536,"cypress st. (corner of locust)","walnut creek"
1093,1087,"saratoga-sunnyvale rd","cupertino"
1094,10801,"n wolfe rd","cupertino"
1095,345,"healdsburg avenue","healdsburg"
1096,240,"s. santa cruz ave.","los gatos"
1097,1221,"chess dr.","foster city"
1098,3191,"crow canyon rd # d","san ramon"
1099,NA,"and hillsdale","san jose"
1100,2050,"gateway place","san jose"
1101,4555,"hopyard rd., #5","pleasanton"
1102,4067,"fremont hub","fremont"
1103,3515,"midvale ave.","oakland"
1104,2327,"central ave","alameda"
1105,1829,"central ave","alameda"
1106,3211,"encinal ave # a","alameda"
1107,2406,"santa clara ave","alameda"
1108,437,"san pablo ave","albany"
1109,1116,"solano ave","albany"
1110,545,"san pablo ave","albany"
1111,2309,"buchanan rd","antioch"
1112,607,"e 18th st","antioch"
1113,1115,"e 18th st","antioch"
1114,1820,"w 10th st","antioch"
1115,2767,"lone tree way","antioch"
1116,489,"mizner ct","benicia"
1117,90,"solano sq","benicia"
1118,191,"military e","benicia"
1119,2505,"dwight way","berkeley"
1120,1839,"euclid ave","berkeley"
1121,2519,"durant ave ste a","berkeley"
1122,2109,"bancroft way","berkeley"
1123,1775,"san pablo ave","berkeley"
1124,1350,"peralta ave","berkeley"
1125,2534,"durant ave","berkeley"
1126,2503,"hearst ave","berkeley"
1127,3020,"san pablo ave","berkeley"
1128,8010,"brentwood blvd","brentwood"
1129,20632,"redwood rd # b","castro valley"
1130,2475,"castro valley blvd","castro valley"
1131,1991,"monument blvd # a","concord"
1132,3541,"dumbarton st","concord"
1133,3498,"clayton rd","concord"
1134,1975,"diamond blvd ste e260","concord"
1135,2151,"salvio st ste i","concord"
1136,1895,"farm bureau rd ste b","concord"
1137,705,"citrus ave","concord"
1138,2699,"monument blvd ste c","concord"
1139,785,"oak grove rd","concord"
1140,404,"sun valley mall # a","concord"
1141,1551,"monument blvd","concord"
1142,898,"john daly blvd","daly city"
1143,836,"southgate ave","daly city"
1144,1141,"87th st","daly city"
1145,6998,"village pky","dublin"
1146,6400,"village pky","dublin"
1147,195,"el cerrito plz","el cerrito"
1148,10682,"san pablo ave","el cerrito"
1149,1437,"kearney st","el cerrito"
1150,11090,"san pablo ave ste 200","el cerrito"
1151,6060,"central ave","el cerrito"
1152,11090,"san pablo ave","el cerrito"
1153,11101,"san pablo ave","el cerrito"
1154,5800,"shellmound st","emeryville"
1155,3801,"san pablo ave","emeryville"
1156,2370,"n texas st","fairfield"
1157,1055,"n texas st","fairfield"
1158,1161,"1st st","fairfield"
1159,1708,"w texas st","fairfield"
1160,955,"w texas st","fairfield"
1161,2045,"n texas st","fairfield"
1162,4447,"central pl","fairfield"
1163,6112,"highway 9","felton"
1164,40720,"fremont blvd","fremont"
1165,39150,"argonaut way","fremont"
1166,4796,"thornton ave","fremont"
1167,3,"egger dr","fremont"
1168,4294,"tiburon dr","fremont"
1169,39020,"argonaut way","fremont"
1170,34860,"busby way","fremont"
1171,135,"anza st","fremont"
1172,39180,"fremont blvd","fremont"
1173,36149,"niles blvd","fremont"
1174,39350,"center dr #135","fremont"
1175,420,"whitney pl","fremont"
1176,4873,"ridgewood dr","fremont"
1177,4873,"ridgewood dr","fremont"
1178,39170,"state st","fremont"
1179,37119,"fremont blvd","fremont"
1180,40112,"san carlos pl","fremont"
1181,34480,"fremont blvd","fremont"
1182,39175,"blacow rd","fremont"
1183,36163,"fremont blvd apt 28","fremont"
1184,33909,"shylock dr","fremont"
1185,10,"w 7th st","gilroy"
1186,915,"1st st","gilroy"
1187,19600,"hesperian blvd","hayward"
1188,251,"a st","hayward"
1189,2010,"american ave","hayward"
1190,19450,"hesperian blvd","hayward"
1191,21670,"foothill blvd","hayward"
1192,951,"c st","hayward"
1193,510,"w tennyson rd","hayward"
1194,32513,"mission blvd","hayward"
1195,27343,"industrial blvd","hayward"
1196,27560,"tampa ave","hayward"
1197,24020,"hesperian blvd","hayward"
1198,24919,"mission blvd","hayward"
1199,1235,"a st","hayward"
1200,2115,"kelly st. (at b)","hayward"
1201,23969,"mission blvd","hayward"
1202,1581,"sycamore ave ste 8","hercules"
1203,900,"4th st","hollister"
1204,3508,"mount diablo blvd ste j","lafayette"
1205,3508,"mount diablo blvd # j","lafayette"
1206,777,"rincon ave","livermore"
1207,863,"e stanley blvd","livermore"
1208,2617,"first st","livermore"
1209,323,"s livermore ave","livermore"
1210,235,"mount hamilton ave","los altos"
1211,15737,"los gatos blvd","los gatos"
1212,15899,"los gatos blvd","los gatos"
1213,3792,"pacheco blvd","martinez"
1214,925,"main st","martinez"
1215,3455,"alhambra ave","martinez"
1216,1246,"el camino real","menlo park"
1217,180,"constitution dr ste 3","menlo park"
1218,2560,"w el camino real","mountain view"
1219,1115,"walnut st apt 15","napa"
1220,1005,"silverado trl","napa"
1221,1441,"3rd st","napa"
1222,181,"kaanapali dr","napa"
1223,1450,"trancas st","napa"
1224,36601,"newark blvd # 87","newark"
1225,5454,"central ave","newark"
1226,5600,"central ave","newark"
1227,2084,"newpark mall","newark"
1228,6950,"thornton ave","newark"
1229,5450,"newpark plz","newark"
1230,35193,"newark blvd","newark"
1231,1031,"newpark mall","newark"
1232,2078,"newpark mall","newark"
1233,5325,"san pablo ave","oakland"
1234,4215,"macarthur blvd","oakland"
1235,2055,"macarthur blvd","oakland"
